Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
75247,1.22722255,0.43230218,0.461660361,0.76212827,-0.434834229,-1.231992062,0.173981406,-0.288855771,-0.158721005,-0.317497653,0.415088922,0.934368461,1.282080676,-0.488565503,0.948505531,0.331793756,0.04970222,-0.541254476,-0.329865009,-0.012710754,-0.251213883,-0.680697013,0.153105984,0.702143081,0.208939886,0.070098375,-0.016051667,0.037142255,5.38,0
75248,1.125104528,0.427268944,0.425600982,2.42958232,0.022916464,-0.200941463,0.188680114,-0.133760066,-0.740487525,0.656095915,-0.940148256,0.019290202,0.726543917,0.105272084,0.471129214,0.786639266,-0.841493844,-0.030582023,-0.915581532,0.008182572,0.103110302,0.207927844,-0.208751594,-0.092139744,0.648808826,0.136099284,-0.014939323,0.026329313,56.12,0
75249,-1.142650313,0.417999675,1.472538091,-1.084474686,-0.260661184,-0.992462375,0.228642483,0.204536662,-0.305246449,-0.575027676,1.323201291,0.745848772,-0.146209231,0.314191423,-0.112787452,0.735727553,-0.736984809,0.128598893,-0.300421642,-0.112473166,0.061035664,0.011379827,-0.055292938,0.580367781,-0.664077228,0.627306287,-0.359989695,-0.212034828,23.71,0
75282,-0.363474623,0.344984017,0.73481779,-1.036678085,-0.29873034,0.488941744,-0.583678864,0.562671403,-1.436500963,0.182715953,-1.53825127,-1.232042251,0.382576665,0.039181278,1.496716052,1.01964187,0.492188472,-0.955305914,1.756250755,0.173222686,0.209114855,0.418303299,-0.139965969,-1.319488301,-0.367160279,-0.10118897,0.056947789,0.065337487,16,0
75301,1.54239418,-0.947255073,0.294240802,-1.40752204,-1.359606819,-0.814060177,-0.903808986,-0.23711519,-1.847994385,1.435542485,-0.768652672,-0.90319109,0.737703166,-0.363869845,0.574486499,-0.30463547,0.368084422,0.054145463,-0.110775549,-0.302626547,-0.235191017,-0.27617417,-0.012554429,0.019735368,0.441023426,-0.185230065,0.030333926,0.018062078,15,0
75320,-1.544611678,1.30255301,1.581591705,-0.442202121,-0.595470066,-0.71152832,0.375867433,-0.086278818,-0.144692688,0.105059595,-0.119683077,0.458740561,1.217221883,-0.246114036,1.418216792,-0.035768232,-0.097995763,-0.328791035,0.901306128,0.162013294,-0.056794863,-0.167759247,-0.193353034,0.466189767,-0.022910714,0.961838773,-0.723226382,-0.128535191,26.33,0
75328,1.363220591,-1.239843404,0.78697457,-1.463476142,-1.601229944,0.006996599,-1.384977893,0.126070366,-1.895572725,1.533359094,1.440381246,-0.015433661,0.709402161,-0.311613638,0.370861585,-0.2518696,0.388226974,0.332559192,-0.519139194,-0.273240782,0.036693365,0.471478033,-0.008736569,0.029980897,0.236105631,-0.094805233,0.061114503,0.018708218,38,0
75331,1.434363241,-1.165989764,0.661417966,-1.299723774,-1.833450757,-0.925286991,-1.095516565,-0.131023623,-1.600619555,1.425681994,-0.588033615,-1.344498046,-0.409301328,-0.184551121,0.86285416,-0.139597074,0.480492057,0.039146377,-0.244199727,-0.313271271,-0.358668085,-0.806592899,0.160472954,0.315790799,0.086726864,-0.410945876,0.030256476,0.033935012,48,0
75360,-0.633380711,1.091995854,-0.673577381,-1.070642568,2.213937672,3.223921622,-0.221002174,1.360461922,-0.674228462,-0.674278416,-0.157946142,-0.172969675,-0.015722608,0.058019026,1.059016023,0.838661128,-0.314535726,0.364661899,0.276277626,0.130119333,-0.273281981,-1.017534166,0.018654937,0.933981838,0.020004676,0.090318967,0.11993698,0.028544112,8.98,0
75379,-3.99068834,-1.76596564,0.436787378,1.23460574,-1.042140879,-0.095110367,-1.382448056,1.378099478,-2.22007408,0.131052315,0.90478522,1.106992947,1.185486805,1.055189222,1.093807481,-1.110718467,0.549794679,1.939839246,-0.327243127,-0.368988023,0.097145521,-0.130533343,-0.939522957,0.107330744,-0.064968859,-0.178573466,-0.292559211,-0.58771389,116,0
75381,1.303577711,-1.376600238,-0.371322045,-1.53904315,-0.848384397,-0.196816276,-0.542385909,-0.293993638,-2.030268147,1.3265932,-1.480949665,-0.66206564,1.954462549,-0.532631383,0.506844218,-0.060328612,-0.034921401,0.116523944,0.317710514,0.12805312,-0.329251841,-0.890812131,-0.221617423,-1.007315137,0.472425619,-0.274342493,-3.72876e-4,0.038802784,179,0
75383,1.458489314,-1.029401274,0.693314924,-1.387706767,-1.51997214,-0.442592607,-1.148657649,-0.042357666,-1.757267757,1.367138151,-0.19074208,-0.709367712,0.601718903,-0.37038603,0.996707466,-0.485139439,0.698475542,-0.543947835,-0.598467842,-0.348677216,-0.339997162,-0.589168375,0.207846072,0.030965551,0.061661977,-0.381033064,0.060021499,0.026754412,13.58,0
75388,1.169093144,-0.090895552,0.132284143,0.690254585,-0.147248622,-0.199319907,0.095095984,-0.141828081,0.404025241,-0.243089559,-1.286700745,0.588465158,0.848250334,-0.249938932,-0.222194948,-0.064623835,-0.311753314,-0.517420812,0.508904935,0.082311817,-0.240322614,-0.612554787,-0.155562263,-0.400019732,0.566993971,0.312163638,-0.03057035,0.016932086,70.15,0
75390,1.247553307,-0.086605013,0.806487946,0.074507516,-1.153415444,-1.364673045,-0.274054981,-0.137002688,0.529831431,-0.179594807,0.058576748,-0.199728956,-1.091784535,0.386099381,1.335491195,0.302783643,-0.105214353,-0.455507754,-0.164647106,-0.158340174,-0.112680998,-0.365457302,0.17730813,0.936892603,0.008501684,0.875886209,-0.07704785,0.012057599,0.75,0
75391,-0.435440104,0.403129655,0.336181284,0.629325374,1.068921074,1.019891724,1.273451661,-0.19602179,-0.519522766,0.131913137,0.161084785,0.667030134,0.805888359,-0.0372379,-0.294701462,-0.56771854,-0.525793538,0.215619834,1.126950693,0.128495979,0.08901665,0.607720764,-0.198362957,-1.294263454,-0.33398581,-0.287500652,-0.028621788,-0.036852613,141.15,0
75393,-1.481703555,1.162618961,1.637791272,-0.528989975,-0.22733492,-0.829812477,0.35759004,0.404364724,-0.846696601,-0.663577007,1.222384737,0.660095903,-0.433248363,0.661273313,-0.215883241,0.719500726,-0.62692656,0.069245231,-0.392943008,-0.253970248,-0.072926714,-0.628895891,-0.15027366,0.508603731,0.138041432,-0.043573825,-0.408000063,-0.020830162,6.99,0
75401,1.267975389,-0.00740262,-1.159901302,0.26300221,2.188831391,3.605981731,-0.442304519,0.849782743,0.172742061,-0.017150094,-0.54236859,0.236029487,-0.223248258,0.190936691,-0.151461948,-0.101616834,-0.510903669,-0.076821594000000007,0.364340277,-0.043689335,-0.184892611,-0.479541775,-0.124480471,1.009753373,0.894089313,-0.326371823,0.025794813,0.012038166,5.99,0
75406,1.217981982,0.327996022,-0.516659623,0.956628264,0.433405704,-0.686028974,0.657691872,-0.35418372,-0.320222459,5.39347e-4,-1.006176002,0.265701683,0.760185818,0.407047114,0.683549789,0.006339913,-0.649468915,-0.159651935,0.038813245,0.034893352,-0.007953443,-0.069195719,-0.310699838,-0.427068792,0.962163046,-0.252406435,-0.016533529,0.014292056,62.8,0
75406,1.152889935,-0.299527142,0.595949669,0.082874425,-0.673947151,-0.097412126,-0.396015309,0.161120466,0.56468957,-0.226769148,1.332020271,1.106676138,-0.600661956,0.088387799,-0.721772381,-0.502959702,0.316042242,-0.687255728,0.315215727,-0.13406,-0.024752537,0.146343691,-0.015561931,0.314368365,0.297859028,1.112520894,-0.057312663,-0.011835797,10,0
75418,1.359415262,-0.655844868,0.252687572,-0.700729835,-0.913730183,-0.460159168,-0.626971619,0.006727753,-0.714843077,0.738318057,0.787215285,-0.349823003,-0.895115015,0.056059346,-0.651643981,1.069512245,0.228110999,-0.969293603,1.233264645,0.040735016,0.036728851,0.022026976,-0.080829925,0.011296797,0.516664695,-0.249293104,-0.006625919,-7.88e-5,23.35,0
75428,-1.796736577,0.728080593,0.930363064,1.666961121,-0.289075736,-0.483405085,-0.386517275,0.908424771,-0.611923007,-0.644998317,-0.730206894,0.205656591,-0.796609429,0.842761999,0.29623699,-1.01105883,1.154581318,-0.623695041,0.663822762,-0.248157735,0.107323087,0.104113079,-0.293661851,0.420258445,0.034660489,-0.223654443,-0.142759514,-0.187192448,19.09,0
75429,-0.952055152,0.986143395,1.858187882,0.52595653,-0.727020111,-0.176883817,0.087641802,0.603431081,-0.62437383,-0.642766777,0.861506819,0.546929457,-0.960045238,0.523226588,-0.570830927,-0.265555756,0.341099976,0.114642284,1.323565792,-0.052127366,-0.133017536,-0.486210661,-0.080557932,0.544848401,0.10950787,0.288336511,-0.097964479,5.82238e-4,25.99,0
75436,-5.471612768,-3.142329386,1.214435996,1.925020602,0.885334202,1.575945339,-0.706511783,-0.831688394,0.355278618,-0.495667786,0.241826496,0.530053085,0.23797953,-0.137083941,2.337957162,-0.757787576,1.143825973,-1.584656108,-0.494552219,-3.150047306,0.754467065,0.767981404,3.310333108,-0.942621886,0.900445554,0.113740214,1.4940423329999999,-0.854921668,220.49,0
75497,-2.737231903,-2.605557287,0.188552513,4.155948528,-4.764924318,2.89675962,4.309989766,0.282114135,-1.272020631,-0.979383974,-0.539157832,0.270947749,0.735703272,-0.071428073,-0.092103349,-0.45783482,0.87880777,-0.159731975,0.206249258,2.969614966,0.892163109,0.339047697,3.507181676,0.455154083,-0.619431515,-0.053280478,-0.311244829,0.266693193,1392.58,0
75499,-1.025972204,1.045675464,2.006165692,1.013159615,-0.781351393,-0.318414309,-0.160356038,0.647694687,-0.438226843,-0.447082915,0.091532678,0.191243769,-0.164306141,0.425980698,1.741989374,-0.169271671,0.328202366,-0.267863271,-0.265652938,0.094222072,0.057988942,0.076442589,0.018350244,0.56467696,0.161302382,-0.359311219,0.169597014,-0.018309721,25.59,0
75504,-2.133996245,1.775765885,1.322801806,0.695751158,-1.600953516,0.194836884,-0.901700781,0.852392308,0.64531541,0.280235868,-0.600650592,0.353207855,-0.326277815,-0.015745294,0.766313951,-0.574523542,0.889966954,-0.439124848,0.584034364,-0.196279858,0.266696646,0.368150413,0.14915121,0.421056379,-0.695821685,0.30354697,-1.066111102,0.080903797,15,0
75509,1.272990372,-0.20889723,-0.074933359,-1.053685532,-0.490064561,-0.923813166,-0.075987408,-0.085936853,1.031450478,-0.744950235,1.074948747,0.676791571,-0.960426908,0.76079173,1.064622126,-0.270106972,-0.525844547,0.798085052,0.903884013,-0.142639692,0.111454953,0.375159198,-0.206258214,0.016829122,0.779017377,-0.588983994,0.035216757,0.005918035,10.95,0
75522,-8.068291474,6.775832174,-5.562966198,-0.241584262,-4.56247178,-1.441915817,-4.323326297,6.036979879,-0.343959475,0.32329432,-2.579215322,2.484719189,2.016702852,2.86381275,0.522064019,2.043342174,1.896424982,0.347366354,-0.251288028,0.334591545,-0.110176862,-1.241502271,0.65216296,-0.548811554,0.957896116,0.206790641,-0.133792003,-0.022131027,11.28,0
75527,1.028360354,0.616441982,0.136595936,2.708795773,0.020779281,-0.725891927,0.372505636,-0.16285986,-0.844452451,0.16932378,-0.154169176,-0.217981167,0.079142023,-0.845286146,0.568289784,1.050344168,0.281367044,0.04021009,-1.106383842,0.049084492,-0.2077621,-0.823896052,-0.002017214,0.255840007,0.328055169,-0.195682637,-0.012800807,0.064541086,83.63,0
75532,-0.946585492,1.247785238,1.919899807,1.275543708,0.434836111,0.254899905,0.703018157,0.19608771,-0.875814387,0.197356432,0.073633371,-0.157553187,-1.398196424,0.116107738,-1.954853641,0.697330802,-0.812054068,0.134738062,-0.809649206,-0.284970364,-0.094219421,-0.432081663,-0.260742096,-0.06345018,0.166211478,-0.269017848,-0.230144288,0.07590917,1.51,0
75533,-0.758169872,0.56304335,-0.640018398,-1.488450644,2.5165687,2.992268094,-0.271777578,1.304925623,-0.604953719,-0.776028006,-0.494259644,-0.006072327,-0.042441073,0.643600419,0.449611884,0.924746733,-1.041153482,0.081742437,-0.3737192,-0.083085778,-0.095291487,-0.720675092,0.128211003,0.979982123,-0.710293916,-0.174574796,0.015531667,0.071525396,1.29,0
75534,-0.484945846,0.801257702,1.249689261,-0.751206593,0.634679482,-0.224327477,0.772137327,0.041016254,-0.717277513,-0.559479798,0.524185151,0.689212549,0.588430533,0.191476463,-0.345916447,0.881866652,-1.2672795,0.286259457,-0.097205242,-0.027356094,-0.128446812,-0.498816303,-0.072256018,-0.506854639,-0.379354997,-0.085096643,0.071320424,0.125906807,16,0
75558,-0.456922461,0.096235953,1.554505603,-0.921455898,-0.47753308,-0.429856195,-0.341686082,-0.014357297,-1.109625105,0.604937123,-0.192582362,-0.992124583,-0.124567194,-0.247003302,1.284196414,0.590059741,0.706641707,-1.487330615,0.938942702,0.087184705,0.281277564,0.680304943,-0.027574886,0.091446888,-0.690507125,-0.283233571,-0.08202594,0.197295214,1,0
75559,0.993578726,-0.085037795,0.141443569,1.229069534,-0.444450861,-0.933652868,0.355701624,-0.237959648,0.044761918,-0.030321437,-0.477993024,-0.078024142,-0.490994638,0.520362685,0.991947045,0.089696344,-0.392678482,-0.062785115,-0.408933028,0.087115564,0.100169564,0.016554585,-0.206952583,0.390601355,0.622654273,-0.340546604,-0.014084937,0.041834114,133.94,0
75576,-3.196706137,2.434141456,-0.042261591,-1.339250696,-0.915298622,0.015459677,-0.936290633,2.044745685,-0.343156712,-0.519425666,1.061552355,1.885930415,0.773327635,0.962382388,-0.473232199,0.921565909,-0.216270957,-0.56816161,-2.453111541,-0.235039285,0.277277192,0.492348958,0.139349782,-0.280680377,0.042402085,0.055469546,-0.121219683,0.083704433,3.71,0
75593,-1.151535721,1.319127458,0.941575494,-0.239926327,0.06579324,-0.915927609,0.933628361,-0.35883072,0.135714878,1.064502667,1.222554214,-0.380636654,-1.961902349,0.407718073,0.078898106,-0.080864611,-0.513974657,0.259161454,0.229942835,0.076388432,0.068204712,0.200056489,-0.08951332,0.508442076,-0.413451814,0.159214085,-0.430831542,0.061596643,4.5,0
75600,1.310464105,0.350020019,-0.041007949,0.494889051,0.067583971,-0.583007859,0.097368672,-0.171648146,0.034057487,-0.293497217,-0.754308684,0.153508799,0.741034005,-0.410411984,1.115349292,0.706494065,-0.331414288,-0.0698156,0.114683411,-0.02449131,-0.336941678,-0.955858472,0.018771346,-0.485485692,0.339588577,0.144958622,-0.022281198,0.023568783,4.49,0
75614,1.237748779,0.410943216,0.307289694,1.112940295,-0.200896627,-0.944547911,0.277655414,-0.279390163,-0.138369905,-0.010240094,-0.26139434,0.611546014,0.797322597,0.230916816,0.832838408,0.013298349,-0.473266545,-0.247418734,-0.375541082,-0.084750725,0.0387044,0.189136612,-0.11257612,0.414456144,0.713861117,-0.331186566,0.018218719,0.022705932,8.25,0
75616,-1.435984319,-0.12349713,1.230293072,-1.939454327,0.002588764,-0.429976851,-0.366513031,0.810720423,0.908765031,-1.834580254,0.466812486,0.288817488,-2.093953227,0.806724016,0.117491522,-0.280205667,-0.12856366,0.544425169,0.048304756,-0.216501784,0.208525365,0.31710114700000003,-0.282553528,-0.332765771,0.277792415,-0.753180406,0.011495969,-0.073811421,8,0
75629,-2.003679357,0.997192742,-0.622310167,-3.937572129,-0.450211095,-0.094419816,-0.590096084,1.412375389,1.692209539,-2.665094207,-0.812832022,0.915562255,-1.518418347,0.999389479,-0.952187011,-0.334789349,-0.139276116,0.541534692,0.325531672,-0.748040193,0.243892718,0.312339431,-0.302878048,-1.352614152,0.409119008,-0.98199098,-0.773477211,-0.091091565,3.49,0
75632,1.047879476,0.106748965,0.30696911,0.559752773,0.218487092,0.759877849,-0.290873458,0.414652173,0.098191377,-0.453554667,1.064683107,0.345698992,-0.60321477,-0.008990091,2.235947615,-0.849976382,1.356876197,-2.264310204,-1.867103112,-0.274538303,-0.155123114,-0.330722803,0.306273708,-0.695523347,-0.16535945,0.205241265,0.044386645,0.017716693,0.89,0
75698,-1.867429433,-1.804377794,1.026899065,-1.105693938,-0.569429534,-0.522671804,-0.566657408,0.863566078,1.484682889,-1.927019925,0.808585295,1.240164212,-1.330623841,0.29632141,-0.775256846,-0.604567598,0.256549554,0.148529576,0.003302909,0.402018668,0.27247926,0.070786883,0.465107365,0.178798168,-0.089788247,-0.953390858,-0.078014952,-0.294109606,194.09,0
75706,-0.751576196,1.022616068,1.687438447,1.51291602,1.022380083,1.878436738,0.243178198,0.762696741,-1.306109998,0.373112422,1.723877385,-0.100644711,-1.690553782,0.787246027,0.857812328,-0.366589218,0.391891299,-1.556772508,-1.994998937,-0.343038019,0.03720756,-0.004976638,0.152380321,-1.121386483,-0.939082459,-0.253520569,0.049349443,0.123498444,1.49,0
75710,1.316084376,0.398569362,-0.026520409000000002,0.487339915,0.119436371,-0.570865996,0.131180275,-0.202260377,-0.049080471,-0.308428108,-0.660352175,0.446532938,1.291726279,-0.520713644,1.054536435,0.680283514,-0.362990818,-0.137991179,0.111824467,0.005324227,-0.332240531,-0.909293582,0.014535413,-0.470533578,0.35922921,0.143399561,-0.018167885,0.024282409,1.79,0
75711,-0.742390653,0.15795716,0.561278879,-0.937980799,-0.929166673,-0.34372318,-0.196447389,0.6540046,-1.439687244,-0.541434024,1.313691381,-0.303136975,-0.996865276,-0.823963265,0.147599819,-0.388486436,0.88967079,2.270763384,-2.168009439,-0.492164079,0.016100608,0.130423056,0.241287811,0.075982973,-0.438581449,0.44487209,-0.100404922,-0.009411386,104.9,0
75718,-1.224519577,-0.774802839,0.975878929,-1.443365613,-0.84524845,-0.785999085,2.060554603,-0.558161489,-1.670650312,0.064301411,-0.412930982,-0.141687111,0.891493888,-0.18857211,0.090722953,-1.308659491,-0.338194007,0.479296345,-1.072739184,0.652404344,-0.57215458,-1.723130571,0.974705063,0.314973226,-0.163031493,0.456514941,-0.061846176,-0.033545289,378.99,0
75736,-1.824555273,2.727610219,0.785553175,-0.121238557,1.283583673,-1.174793933,3.195534508,-2.62337103,3.490905759,6.7075074,1.269829352,-0.220195072,0.755119883,-3.015542763,1.057343087,-1.945044795,-1.382059882,-0.891691961,-0.099626108,2.630973642,-0.834961154,0.807497322,-0.251105837,0.704949429,-0.367720124,-0.748768307,-0.447445588,-1.93627647,2.69,0
75738,-0.430025306,0.146397835,0.685462154,-1.818545846,-1.211784081,-1.366109967,0.113326409,-0.008656054,-3.151415416,0.749040206,-0.318579292,-0.485769641,1.274942951,0.012163541,-0.107246078,-0.891086764,0.913904128,-0.247578282,-0.106136073,-0.242061526,0.008703919,0.22668685,-0.021936225,0.722725276,0.253723284,-0.146234176,-0.086816016,-0.007157132,60,0
75759,1.331075158,-0.583801788,0.069466968,-0.742133471,-0.831371138,-0.627388379,-0.412429306,-0.107912476,-1.124103106,0.86488519,0.844266053,0.224615813,-0.072639703,0.405141298,0.210702132,-1.018925138,-0.364572364,1.522193627,-0.352299379,-0.420333502,-0.344073784,-0.618725924,-0.02820818,0.037694083,0.267265203,1.041104599,-0.077475607,-0.0045842,36.13,0
75779,1.132207775,0.3273695,0.936662043,2.328772435,-0.346092834,0.19033761,-0.369463897,0.191603284,-0.60139121,0.857147649,0.704033159,0.138305418,-0.485727487,0.363095444,0.15102504,1.252881924,-1.095779745,0.773289123,-0.80522075,-0.142873878,0.167883013,0.398948661,-0.109131924,-0.012947864,0.427352216,0.101636608,0.003812922,0.016012325,10.59,0
75788,1.557379168,-0.942592538,0.096132707,-1.518786169,-1.074624575,-0.519485734,-0.854511175,-0.247714471,-1.919558397,1.411552342,-1.081515685,-0.698415181,1.505684333,-0.526152621,0.536003942,-0.195322088,0.154896353,0.129116232,0.062343866,-0.223002807,-0.252849542,-0.313987547,-0.088894186,-0.441834408,0.524493659,-0.15881523,0.032274527,0.016400256,25,0
75798,-2.539820405,-1.099077987,2.335082635,-0.020705615,1.103345104,-1.254469805,-0.876536837,-0.567763618,0.104387321,-0.614662312,-0.141746401,-0.24459261,-0.897939422,0.163060165,1.209972286,0.442937812,-0.237891551,-0.496574463,-1.132497247,-0.63025914,0.638537799,-0.39387061,0.401320639,0.403948837,0.18347396,0.303059892,0.327474227,-0.070836223,30.3,0
75804,1.028180243,-0.868091733,0.515544741,-0.103404728,-0.584067534,1.081973216,-0.818077442,0.460085085,1.195852054,-0.332824782,-0.125332535,0.319721533,-1.127815135,-0.137101341,-0.520585227,0.193710599,-0.179958461,-0.043251325,0.815769308,0.049701612,-0.189386157,-0.549560341,-0.113660277,-1.091065034,0.114151996,1.021052162,-0.0480289,0.002461522,100.96,0
75816,-2.048756115,0.364902413,1.174581247,0.130470789,-0.476528646,1.755552411,-0.927228421,1.736771567,-0.03040899,-0.845172402,1.371917118,0.725768944,-1.60085589,0.790368399,0.366101473,-0.93834475,1.348513195,-1.245175309,-1.230950946,-0.300283804,0.380678703,1.089170443,0.075723428,-0.784817418,-0.348551634,0.575119381,0.082632728,-0.106446151,49.95,0
75827,-0.998927954,0.044913273,1.706669567,0.261637137,0.014035033,-0.104907338,0.248704729,-0.219227817,-0.297199196,0.507992192,2.050530046,0.785073474,0.469658401,-0.040093039,1.541107081,-0.571311175,0.171215136,-0.159016679,1.747513379,-0.094037211,-0.036331083,0.423219354,0.481367454,0.30391212,-0.882732393,1.032883049,-0.313918276,-0.107995772,23.91,0
75832,-5.459597404,0.42726374,-0.570320821,0.785324371,-4.571642438,1.403496243,1.771163016,-0.033026733,1.429468137,1.253874684,-0.526925028,0.205198671,0.629742806,-0.74748961,1.534470165,-0.030671614,0.581302641,-0.219000777,2.235885112,-1.820991087,-0.711486248,0.183897939,-0.145962718,0.600740648,-0.094474065,1.052516793,-2.288633635,-1.049981194,504.98,0
75839,-1.057173493,0.213128127,0.48750979,-4.147453162,-0.044670681,-0.260189701,0.129212334,-1.683023195,-0.432937412,-0.86878531,0.050288006,0.668003555,0.460860148,0.141760131,-0.464016085,-0.895468793,-1.074227239,1.810397085,-0.826504459,-1.007652405,1.014911181,-1.482922246,-0.135131532,-0.873886692,0.033672434,-0.40116948,0.230985742,0.076121337,74.21,0
75882,1.193736527,0.218038105,0.155451561,0.945881272,-0.121182786,-0.470702598,0.094102688,-0.040865476,-0.175614142,0.192871501,0.922904605,0.487386915,-0.56022503,0.6759967,0.302595448,0.367053045,-0.764175055,0.517988876,0.040323196,-0.125256807,0.061136698,0.128209132,-0.159810976,-0.010848438,0.677028887,-0.3248405,0.003159769,0.008311918,19.95,0
75883,-0.419618036,0.947912317,0.484839948,0.858661259,-0.289066176,-0.222020661,0.495107634,0.416753529,-0.930652991,-0.25808586,0.723306059,0.516041163,-0.145301963,0.854803648,0.333269729,0.170108368,-0.403344681,0.779893254,0.738430559,0.034214192,0.245963153,0.449044301,0.072359228,-0.001778509,-0.096886361,-0.326687788,-0.075886865,-0.026679914,85.25,0
75907,1.253315794,0.089032563,-0.183280433,-0.095919631,-0.081367016,-0.865440505,0.297237562,-0.1728408,-0.322401315,0.04838852,1.191676416,0.67039305,-0.318686527,0.710882839,0.144129209,0.3365585,-0.521859529,-0.35556529,0.686935343,-0.036376461,-0.344432786,-1.123458382,0.084169878,0.030396459,0.205148868,0.705847089,-0.117337492,-0.011056035,25.99,0
75919,-0.454909424,0.264623737,2.237497852,1.296032882,-0.453956661,0.784884554,-0.034307248,0.231623747,0.672312698,-0.67281577,-1.717669545,0.861861179,1.227733943,-1.175270075,-1.2172861,-0.794778187,0.19663559,0.185255641,1.084379952,0.221359333,0.198828277,0.98503482,-0.164058437,-0.05179877,-0.103706739,-0.118305198,0.237499178,0.179627156,64,0
75920,1.188336352,0.142250204,0.678913296,1.328010463,-0.566544139,-0.576271683,-0.056278966,-0.061930825,0.550713468,-0.154763995,-0.79109646,0.273058572,-0.525242547,0.03872234,-0.122579469,-0.269144432,-0.03997364,-0.49021491699999997,0.050763967,-0.176078172,-0.258369745,-0.592197387,0.029994492,0.354214444,0.504204827,-0.524743088,0.035000874,0.026780987,10.81,0
75930,-2.035023957,2.261246416,0.36657443,2.37321926,-0.055702695000000003,2.155862424,-1.036711969,2.154277752,-1.676358947,0.801114418,1.318549647,0.50081919,-0.760824132,1.565286361,1.716788436,-0.58359422,1.354959452,-1.243617088,-0.352340733,0.013928967,0.008106687,-0.089341059,0.266800729,-1.430537573,-0.572173144,0.111409459,0.281149794,0.096108506,2.69,0
75941,0.973238811,0.228501506,0.898061927,2.566891628,-0.480182729,-0.372226095,0.076439167,-0.068449949,-0.621092416,0.604382938,-0.477180898,0.023685065,0.228746985,0.175074094,0.688149181,0.925084789,-0.718820005,-0.323571081,-1.034885146,0.068360732,-0.148346451,-0.726616839,0.064964622,0.335526195,0.145085922,-0.269321784,-0.012317186,0.051307182,104.99,0
75949,1.409201739,-0.598076302,-1.387345146,-1.664375838,1.530313386,3.12214318,-1.151104282,0.81187965,-0.868849183,0.220798001,0.329707476,-0.920080692,0.196538427,-1.199096183,1.166992203,1.941918305,0.523720825,-0.40462838,0.67734247,0.276556856,0.00602626,-0.250102344,-0.053802385,0.919078419,0.518209427,-0.269369445,0.028153089,0.042371144,29.9,0
75961,1.504693057,-1.11487038,0.380174515,-1.6353535,-1.308503262,-0.134297828,-1.221778615,0.048695799,-1.869215893,1.595703014,0.448887541,-0.686199274,0.102150302,-0.134617988,0.168351701,0.272286445,-0.097346699,0.741767371,0.362734122,-0.304536131,-0.373182087,-0.792946831,0.064698943,-0.568398216,0.192501225,-0.374997788,0.033799055,0.01127702,19.6,0
75962,1.084000303,-1.653129131,0.47455024,-1.229595818,-1.717275144,-0.37448239,-0.896136523,-0.088750271,-1.769665071,1.278887341,-0.199714592,-0.738026433,0.56737771,-0.312794656,1.028649066,-0.456343834,0.708158803,-0.495783786,-0.659906896,0.041615267,-0.223347791,-0.697106741,0.037840184,0.039024603,-0.011835132,-0.401473532,0.022949406,0.060353944,207.4,0
75964,-3.76230143,3.10142405,0.508709812,-2.460315444,-0.060287635,-0.220934863,0.957427112,-0.251563239,3.110726505,4.744850857,1.769700663,0.371713851,-0.250939819,-1.628127622,0.42881318,-0.037076381,-1.266549182,-0.516507847,-1.041234575,2.128477114,-0.706403773,-0.174929077,-0.082137099,-0.338104353,0.177136952,0.620588674,0.337181187,-0.685068883,0.77,0
75973,-0.519287749,0.857109397,1.613393076,-0.135878162,-0.04537288,-0.242545978,0.459128413,0.273931318,-0.49037513,-0.155050103,1.495907747,0.144701348,-1.322730509,0.621269884,0.517997608,0.100623202,-0.222318893,-0.222169997,-0.124534878,-8.40156e-4,-0.147250535,-0.42988527,0.042833791,0.171251668,-0.363922089,0.074783551,0.26912764,0.107098035,6.28,0
75980,-1.339304189,0.540444902,0.772001277,0.050863178,-1.895019558,0.322453364,1.587968449,0.289980638,-0.680724482,-0.709768627,0.718811956,-0.491252057,-1.864663359,0.946557739,0.363156937,0.640668983,-0.407165458,0.905818648,0.169867933,-0.20020329,0.27861043,0.607400039,0.091404208,0.349791428,0.170540734,0.483976776,-0.071302657,-0.082224899,365.29,0
75987,0.531677667,-1.108843886,0.276971637,0.386452988,-1.03890567,-0.810526265,0.395581565,-0.322635011,0.068460258,-0.379351789,0.027937795,0.964577731,1.55589117,-0.046947897,1.142468516,0.483454973,-0.462960275,-0.606465997,-0.124975574,0.801042849,5.89246e-4,-0.824565788,-0.174821234,0.479534682,-0.094335038,0.698328817,-0.13071565,0.083227308,386.6,0
75988,1.273694207,0.273102861,-0.076729389,0.447420839,0.209147932,-0.126887715,-0.022251213,-9.82646e-4,0.11370328,-0.319900677,-0.626810334,-0.052851438,0.172942621,-0.273886855,1.426952762,0.439361384,-0.021961726,-0.452160344,-0.238761518,-0.098457595,-0.317754709,-0.88453026,0.057911763,-0.812109996,0.249554004,0.176883933,-0.008717491,0.018368641,0.99,0
